40000
(
(0.0	 ((0 0.0 0) (0 0 0)))
(0.0010000250006250155	 ((0 0.002203829596636166 0) (0 0 0)))
(0.002000050001250031	 ((0 0.004405382779334338 0) (0 0 0)))
(0.0030000750018750466	 ((0 0.006602385485545407 0) (0 0 0)))
(0.004000100002500062	 ((0 0.008792568353069201 0) (0 0 0)))
(0.005000125003125078	 ((0 0.010973669064159372 0) (0 0 0)))
(0.006000150003750093	 ((0 0.01314343468235184 0) (0 0 0)))
(0.007000175004375109	 ((0 0.01529962397960294 0) (0 0 0)))
(0.008000200005000124	 ((0 0.01744000975133356 0) (0 0 0)))
(0.00900022500562514	 ((0 0.01956238111698792 0) (0 0 0)))
(0.010000250006250155	 ((0 0.021664545803730697 0) (0 0 0)))
(0.011000275006875171	 ((0 0.023744332410923597 0) (0 0 0)))
(0.012000300007500186	 ((0 0.025799592653042217 0) (0 0 0)))
(0.013000325008125202	 ((0 0.027828203578716595 0) (0 0 0)))
(0.014000350008750218	 ((0 0.029828069763603113 0) (0 0 0)))
(0.015000375009375233	 ((0 0.031797125474822815 0) (0 0 0)))
(0.01600040001000025	 ((0 0.03373333680473031 0) (0 0 0)))
(0.017000425010625264	 ((0 0.035634703771809335 0) (0 0 0)))
(0.01800045001125028	 ((0 0.037499262386524713 0) (0 0 0)))
(0.019000475011875295	 ((0 0.03932508667999697 0) (0 0 0)))
(0.02000050001250031	 ((0 0.04111029069340411 0) (0 0 0)))
(0.021000525013125326	 ((0 0.04285303042605549 0) (0 0 0)))
(0.022000550013750342	 ((0 0.04455150574012566 0) (0 0 0)))
(0.023000575014375357	 ((0 0.04620396222008078 0) (0 0 0)))
(0.024000600015000373	 ((0 0.04780869298487677 0) (0 0 0)))
(0.02500062501562539	 ((0 0.0493640404510574 0) (0 0 0)))
(0.026000650016250404	 ((0 0.05086839804493121 0) (0 0 0)))
(0.02700067501687542	 ((0 0.05232021186205855 0) (0 0 0)))
(0.028000700017500435	 ((0 0.053717982272334756 0) (0 0 0)))
(0.02900072501812545	 ((0 0.055060265469011375 0) (0 0 0)))
(0.030000750018750466	 ((0 0.05634567496005549 0) (0 0 0)))
(0.03100077501937548	 ((0 0.057572883000306614 0) (0 0 0)))
(0.0320008000200005	 ((0 0.05874062196295191 0) (0 0 0)))
(0.03300082502062551	 ((0 0.05984768564890296 0) (0 0 0)))
(0.03400085002125053	 ((0 0.060892930532721656 0) (0 0 0)))
(0.035000875021875544	 ((0 0.06187527694380837 0) (0 0 0)))
(0.03600090002250056	 ((0 0.062793710181632 0) (0 0 0)))
(0.037000925023125575	 ((0 0.06364728156385029 0) (0 0 0)))
(0.03800095002375059	 ((0 0.06443510940623748 0) (0 0 0)))
(0.039000975024375606	 ((0 0.0651563799334074 0) (0 0 0)))
(0.04000100002500062	 ((0 0.06581034811939084 0) (0 0 0)))
(0.04100102502562564	 ((0 0.06639633845719951 0) (0 0 0)))
(0.04200105002625065	 ((0 0.06691374565658113 0) (0 0 0)))
(0.04300107502687567	 ((0 0.0673620352692453 0) (0 0 0)))
(0.044001100027500684	 ((0 0.06774074424091407 0) (0 0 0)))
(0.0450011250281257	 ((0 0.06804948138962727 0) (0 0 0)))
(0.046001150028750715	 ((0 0.06828792780980816 0) (0 0 0)))
(0.04700117502937573	 ((0 0.06845583720167242 0) (0 0 0)))
(0.048001200030000746	 ((0 0.06855303612563991 0) (0 0 0)))
(0.04900122503062576	 ((0 0.06857942418148656 0) (0 0 0)))
(0.05000125003125078	 ((0 0.06853497411205137 0) (0 0 0)))
(0.05100127503187579	 ((0 0.06841973183139129 0) (0 0 0)))
(0.05200130003250081	 ((0 0.06823381637735497 0) (0 0 0)))
(0.05300132503312582	 ((0 0.06797741978862429 0) (0 0 0)))
(0.05400135003375084	 ((0 0.06765080690635082 0) (0 0 0)))
(0.055001375034375855	 ((0 0.06725431510059199 0) (0 0 0)))
(0.05600140003500087	 ((0 0.0667883539218295 0) (0 0 0)))
(0.057001425035625886	 ((0 0.06625340467793012 0) (0 0 0)))
(0.0580014500362509	 ((0 0.0656500199369857 0) (0 0 0)))
(0.05900147503687592	 ((0 0.06497882295654588 0) (0 0 0)))
(0.06000150003750093	 ((0 0.06424050703983326 0) (0 0 0)))
(0.06100152503812595	 ((0 0.06343583481960588 0) (0 0 0)))
(0.06200155003875096	 ((0 0.0625656374704066 0) (0 0 0)))
(0.06300157503937598	 ((0 0.06163081385001355 0) (0 0 0)))
(0.064001600040001	 ((0 0.060632329570977805 0) (0 0 0)))
(0.06500162504062601	 ((0 0.05957121600320802 0) (0 0 0)))
(0.06600165004125103	 ((0 0.0584485692086316 0) (0 0 0)))
(0.06700167504187604	 ((0 0.05726554880903355 0) (0 0 0)))
(0.06800170004250106	 ((0 0.05602337678824175 0) (0 0 0)))
(0.06900172504312607	 ((0 0.05472333622989657 0) (0 0 0)))
(0.07000175004375109	 ((0 0.05336676999210801 0) (0 0 0)))
(0.0710017750443761	 ((0 0.05195507932036996 0) (0 0 0)))
(0.07200180004500112	 ((0 0.05048972240016378 0) (0 0 0)))
(0.07300182504562613	 ((0 0.0489722128507468 0) (0 0 0)))
(0.07400185004625115	 ((0 0.047404118161681066 0) (0 0 0)))
